decision_id	decision_type	subject_key	accession	field_name	new_value	reason	evidence_reference	confirmed_by	source_artifact	status	effective_from	effective_through	notes
D-5defb98916c7	manual_override	OQ455148	OQ455148	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CTO-22-013' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-48b7b96789b4	manual_override	OQ455149	OQ455149	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CBS-22-009' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-5fd9b4aa55d4	manual_override	OQ455150	OQ455150	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CTH-22-009' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-2633ca13e056	manual_override	OQ455151	OQ455151	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CTH-22-010' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-0e2f057e69a9	manual_override	OQ455152	OQ455152	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CBA-22-014' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-97a15f0aa50a	manual_override	OQ455153	OQ455153	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAD-22-019' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-d4b2e550f3cc	manual_override	OQ455154	OQ455154	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CBJ-22-010' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-e6d74ce6f1de	manual_override	OQ455155	OQ455155	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CTO-22-015' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-cc92fe64e64c	manual_override	OQ455156	OQ455156	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAV-22-012' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-377349ff6879	manual_override	OQ455157	OQ455157	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAK-22-014' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-e702a419bfdf	manual_override	OQ455158	OQ455158	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAP-22-014' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-e15e3145dbbc	manual_override	OQ455159	OQ455159	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CBS-22-010' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-dca5d5ce973d	manual_override	OQ455160	OQ455160	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAK-22-016' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-7a858a372d96	manual_override	OQ455161	OQ455161	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAD-22-015' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-5bed70a36b96	manual_override	OQ455162	OQ455162	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAR-22-015' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-346c532d77d2	manual_override	OQ455163	OQ455163	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAD-22-017' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-7dde80c6df87	manual_override	OQ455164	OQ455164	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAD-22-018' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-7c754b7bd2e5	manual_override	OQ455165	OQ455165	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAP-22-015' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-f38a88733431	manual_override	OQ455166	OQ455166	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAD-22-012' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-414b97d6b9b9	manual_override	OQ455167	OQ455167	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CMJ-22-016' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-eb188a59077b	manual_override	OQ455168	OQ455168	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CAD-22-014' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-471fae6ba7aa	manual_override	OQ455169	OQ455169	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CTO-22-010' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-a6ad9dc335cd	manual_override	OQ455170	OQ455170	classification	cVDPV	self-declared cVDPV in GenBank isolate: 'cVDPV1-CBA-22-013' | no linked publication (pubmed_ids empty); deposit-metadata-only evidence, awaiting Mike ratification of bar	GenBank_metadata_self_declaration	Mike	manual_review_overrides.csv	active			
D-c1d8f0a975b3	manual_override	OQ466565	OQ466565	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-629c7192d2ed	manual_override	OQ466566	OQ466566	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-45bdef4b6ef5	manual_override	OQ466567	OQ466567	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-a253c8e9eccb	manual_override	OQ466568	OQ466568	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-060d655fcfcb	manual_override	OQ466569	OQ466569	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-c347621454f0	manual_override	OQ466570	OQ466570	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-2af3d9bd6794	manual_override	OQ466571	OQ466571	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-0619d34ba6b0	manual_override	OQ466572	OQ466572	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-377527dd1f8f	manual_override	OQ466573	OQ466573	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-c2a2252bb304	manual_override	OQ466574	OQ466574	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-0978e05a89b4	manual_override	OQ466575	OQ466575	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-2f0ca14c9546	manual_override	OQ466576	OQ466576	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-2d096f1ec68c	manual_override	OQ466577	OQ466577	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-9d6b507119a3	manual_override	OQ466578	OQ466578	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-f22753055711	manual_override	OQ466579	OQ466579	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-a53cfd195853	manual_override	OQ466580	OQ466580	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-6c9375f312cd	manual_override	OQ466581	OQ466581	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-15fccf7be880	manual_override	OQ466582	OQ466582	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-89d2b0fa3340	manual_override	OQ466583	OQ466583	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-bf1a78984ceb	manual_override	OQ466584	OQ466584	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-a2c104cef29a	manual_override	OQ466585	OQ466585	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-0f83384eaa04	manual_override	OQ466586	OQ466586	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-c1a1fa14713a	manual_override	OQ466587	OQ466587	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-9bb113d916fe	manual_override	OQ466588	OQ466588	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-c8529e18307e	manual_override	OQ466589	OQ466589	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-4308c53652f4	manual_override	OQ466590	OQ466590	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-3491e3308860	manual_override	OQ466591	OQ466591	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-2947974eb137	manual_override	OQ466592	OQ466592	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-b4237704814e	manual_override	OQ466593	OQ466593	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-291ab191b22e	manual_override	OQ466594	OQ466594	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-c37d36628d79	manual_override	OQ466595	OQ466595	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-fbb382dea928	manual_override	OQ466596	OQ466596	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-87505f1134cc	manual_override	OQ466597	OQ466597	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-674c74972443	manual_override	OQ466598	OQ466598	classification	iVDPV	China iVDPV3 2013; single immunodeficient patient, 298-day shedding	PMID:37479187	Mike	manual_review_overrides.csv	active			
D-d85878a46aae	manual_override	OR129531	OR129531	classification	wild	Historical strain collected 1945 (Glenn/P2149/Saukett cold-variant series) -- OPV did not exist before ~1961, so a 1945 isolate cannot be vaccine-derived regardless of computed Sabin-divergence. Wild by temporal rule.	PMID:39170726	Mike	manual_review_overrides.csv	active			
D-b213b45abb04	manual_override	OR129532	OR129532	classification	wild	Historical strain collected 1945 (Glenn/P2149/Saukett cold-variant series) -- OPV did not exist before ~1961, so a 1945 isolate cannot be vaccine-derived regardless of computed Sabin-divergence. Wild by temporal rule.	PMID:39170726	Mike	manual_review_overrides.csv	active			
D-2d34afca1ff4	manual_override	OR253701	OR253701	classification	nOPV	Novel OPV seed/vaccine strain nOPV1; classification nOPV (serotype in serotype column).	GenBank (nOPV vaccine seed strain)	Mike	manual_review_overrides.csv	active			
D-80751e515b23	manual_override	OR253701	OR253701	origin_class	vaccine	Novel OPV seed/vaccine strain nOPV1; classification nOPV (serotype in serotype column).	GenBank (nOPV vaccine seed strain)	Mike	manual_review_overrides.csv	active			
D-c3c45786c04b	manual_override	OR253701	OR253701	sampling_frame	vaccine/reference	Novel OPV seed/vaccine strain nOPV1; classification nOPV (serotype in serotype column).	GenBank (nOPV vaccine seed strain)	Mike	manual_review_overrides.csv	active			
D-a845ba3e07c9	manual_override	OR253702	OR253702	classification	nOPV	Novel OPV seed/vaccine strain nOPV3; classification nOPV (serotype in serotype column).	GenBank (nOPV vaccine seed strain)	Mike	manual_review_overrides.csv	active			
D-486a9eca9b0f	manual_override	OR253702	OR253702	origin_class	vaccine	Novel OPV seed/vaccine strain nOPV3; classification nOPV (serotype in serotype column).	GenBank (nOPV vaccine seed strain)	Mike	manual_review_overrides.csv	active			
D-6c349836b09b	manual_override	OR253702	OR253702	sampling_frame	vaccine/reference	Novel OPV seed/vaccine strain nOPV3; classification nOPV (serotype in serotype column).	GenBank (nOPV vaccine seed strain)	Mike	manual_review_overrides.csv	active			
D-21e2ef7333f4	manual_override	OR392828	OR392828	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-11a8a445f10e	manual_override	OR392829	OR392829	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-424bd09fb5d0	manual_override	OR392830	OR392830	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-984ed8c1fb69	manual_override	OR392831	OR392831	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-7dffda58672c	manual_override	OR392832	OR392832	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-fb55ccf85fba	manual_override	OR392833	OR392833	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-ade34530a95a	manual_override	OR392834	OR392834	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-cf87946073b9	manual_override	OR392835	OR392835	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-84af353fa6ac	manual_override	OR392836	OR392836	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-05898c1d88cf	manual_override	OR392837	OR392837	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-ff52f5996c0b	manual_override	OR392838	OR392838	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-afcd82d16a39	manual_override	OR392839	OR392839	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-1f55e4d618ae	manual_override	OR392840	OR392840	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-e30a4d81cbdd	manual_override	OR392841	OR392841	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-5deaa428862f	manual_override	OR392842	OR392842	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-6cf37b7b2656	manual_override	OR392843	OR392843	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-b9a42280433c	manual_override	OR392844	OR392844	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-8a2c1cf54ebc	manual_override	OR392845	OR392845	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-03483a7c229c	manual_override	OR392846	OR392846	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-0f4bd72420f8	manual_override	OR392847	OR392847	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-2b8acaeb3f5d	manual_override	OR392848	OR392848	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-b77b56a2331d	manual_override	OR392849	OR392849	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-dcbb8a5e9ebd	manual_override	OR392850	OR392850	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-1af7a5cc649f	manual_override	OR392851	OR392851	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-ff58e996f2ec	manual_override	OR392852	OR392852	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-6edd530506f8	manual_override	OR392853	OR392853	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-843d19697d00	manual_override	OR392854	OR392854	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-d59cbd128a35	manual_override	OR392855	OR392855	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-f42180d7c553	manual_override	OR392856	OR392856	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-d24da765e854	manual_override	OR392857	OR392857	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-8c007006675c	manual_override	OR392858	OR392858	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-b11484b50864	manual_override	OR392859	OR392859	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-6329be343165	manual_override	OR392860	OR392860	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-5691c7f85d76	manual_override	OR392861	OR392861	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-7f1d194efb46	manual_override	OR392862	OR392862	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-0b0a1010ee7b	manual_override	OR392863	OR392863	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-fff9464d2ecf	manual_override	OR392864	OR392864	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-f0287e5a6b5a	manual_override	OR392865	OR392865	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-0818ca4936db	manual_override	OR392866	OR392866	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-ef81fdf94f48	manual_override	OR392867	OR392867	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-35c93fdd10e1	manual_override	OR392868	OR392868	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-e4809eaafb8f	manual_override	OR392869	OR392869	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-255eb0a9c56a	manual_override	OR392870	OR392870	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-9bdcbea13d04	manual_override	OR392871	OR392871	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-eb937b7a4b75	manual_override	OR392872	OR392872	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-c73c9f843ef3	manual_override	OR392873	OR392873	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-90d9785bb576	manual_override	OR392874	OR392874	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-29a61271c164	manual_override	OR392875	OR392875	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
D-eff79de26dcf	manual_override	OR392876	OR392876	classification	cVDPV	confirmed-cVDPV [MMWR series PMID:30845121,31725706,32324719,38935565; Somalia Horn of Africa 2017-2020]	PMID:30845121,31725706,32324719,38935565	Mike	manual_review_overrides.csv	active			
